"Requirement ID","Source Section","Source Title","Source Line","Source Form","Source Statement","Normalized Atomic Requirement","Disposition","Review Method","Atomicity Status","Horizon","Implementation Phase","Epic IDs","Story IDs","Acceptance Criteria IDs","Test IDs","Implementation Evidence","Notes"
"MSR-009-2F96F4033B","9","CONTRACT MANAGEMENT","423","bullet","purchase-order information.","The platform must support purchase-order information. within contract management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-02","AC-MSR-009-02-04","TC-MSR-009-2F96F4033B","","No implementation evidence inferred."
"MSR-009-60ED25FCB4","9","CONTRACT MANAGEMENT","425","normative_prose","Support contract amendments without destroying original history.","Support contract amendments without destroying original history.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-02","AC-MSR-009-02-05","TC-MSR-009-60ED25FCB4","","No implementation evidence inferred."
"MSR-009-F3E6C52E10","9","CONTRACT MANAGEMENT","427","contextual_prose","Examples:","Product and implementation decisions must conform to this master-specification constraint: Examples:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-009-BA80593BFF","9","CONTRACT MANAGEMENT","428","bullet","add product","The platform must support add product within contract management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-02","AC-MSR-009-02-06","TC-MSR-009-BA80593BFF","","No implementation evidence inferred."
"MSR-009-A1314A6355","9","CONTRACT MANAGEMENT","429","bullet","extend term","The platform must support extend term within contract management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-02","AC-MSR-009-02-07","TC-MSR-009-A1314A6355","","No implementation evidence inferred."
"MSR-009-A5B57BD013","9","CONTRACT MANAGEMENT","430","bullet","modify volume commitment","The platform must support modify volume commitment within contract management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-02","AC-MSR-009-02-08","TC-MSR-009-A5B57BD013","","No implementation evidence inferred."
"MSR-009-2F82921B0D","9","CONTRACT MANAGEMENT","431","bullet","ramp pricing","The platform must support ramp pricing within contract management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-02","AC-MSR-009-02-09","TC-MSR-009-2F82921B0D","","No implementation evidence inferred."
"MSR-009-FB003FAD06","9","CONTRACT MANAGEMENT","432","bullet","change billing frequency","The platform must support change billing frequency within contract management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-02","AC-MSR-009-02-10","TC-MSR-009-FB003FAD06","","No implementation evidence inferred."
"MSR-009-B8CAEBBFEA","9","CONTRACT MANAGEMENT","433","bullet","renegotiate price.","The platform must support renegotiate price. within contract management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-009-03","AC-MSR-009-03-01","TC-MSR-009-B8CAEBBFEA","","No implementation evidence inferred."
"MSR-010-B311A13332","10","CPQ / QUOTE-TO-SUBSCRIBE","439","normative_prose","Implement configurable quote management.","Implement configurable quote management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-01","TC-MSR-010-B311A13332","","No implementation evidence inferred."
"MSR-010-F7EF169AA3","10","CPQ / QUOTE-TO-SUBSCRIBE","441","contextual_prose","Flow:","Product and implementation decisions must conform to this master-specification constraint: Flow:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-010-C44E5F434D","10","CPQ / QUOTE-TO-SUBSCRIBE","443","contextual_prose","Opportunity → Quote → Configure Product → Price → Discount → Approval → Contract → Subscription.","Product and implementation decisions must conform to this master-specification constraint: Opportunity → Quote → Configure Product → Price → Discount → Approval → Contract → Subscription.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-02","TC-MSR-010-C44E5F434D","","No implementation evidence inferred."
"MSR-010-137A6ABD99","10","CPQ / QUOTE-TO-SUBSCRIBE","445","normative_prose","Provide guided selling.","Provide guided selling.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-03","TC-MSR-010-137A6ABD99","","No implementation evidence inferred."
"MSR-010-462E15AE61","10","CPQ / QUOTE-TO-SUBSCRIBE","447","contextual_prose","Examples:","Product and implementation decisions must conform to this master-specification constraint: Examples:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-010-B9816267BC","10","CPQ / QUOTE-TO-SUBSCRIBE","448","bullet","""What package should I sell this customer?""","The platform must support ""What package should I sell this customer?"" within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-04","TC-MSR-010-B9816267BC","","No implementation evidence inferred."
"MSR-010-7148EAAC3E","10","CPQ / QUOTE-TO-SUBSCRIBE","449","bullet","""What discount can I provide without approval?""","The platform must support ""What discount can I provide without approval?"" within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-05","TC-MSR-010-7148EAAC3E","","No implementation evidence inferred."
"MSR-010-C0853F3921","10","CPQ / QUOTE-TO-SUBSCRIBE","450","bullet","""Which bundle produces the best value?""","The platform must support ""Which bundle produces the best value?"" within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-06","TC-MSR-010-C0853F3921","","No implementation evidence inferred."
"MSR-010-4142D8AA1C","10","CPQ / QUOTE-TO-SUBSCRIBE","452","normative_prose","Support integration with:","Support integration with:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-010-7EC3C67B4A","10","CPQ / QUOTE-TO-SUBSCRIBE","453","bullet","Salesforce","The platform must support Salesforce within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-07","TC-MSR-010-7EC3C67B4A","","No implementation evidence inferred."
"MSR-010-3B4373FE49","10","CPQ / QUOTE-TO-SUBSCRIBE","454","bullet","Dynamics","The platform must support Dynamics within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-08","TC-MSR-010-3B4373FE49","","No implementation evidence inferred."
"MSR-010-BE6E86DC82","10","CPQ / QUOTE-TO-SUBSCRIBE","455","bullet","HubSpot","The platform must support HubSpot within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-09","TC-MSR-010-BE6E86DC82","","No implementation evidence inferred."
"MSR-010-7273007C0D","10","CPQ / QUOTE-TO-SUBSCRIBE","456","bullet","SAP","The platform must support SAP within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-01","AC-MSR-010-01-10","TC-MSR-010-7273007C0D","","No implementation evidence inferred."
"MSR-010-63C41C9CDB","10","CPQ / QUOTE-TO-SUBSCRIBE","457","bullet","Oracle.","The platform must support Oracle. within cpq / quote-to-subscribe.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E004","US-MSR-010-02","AC-MSR-010-02-01","TC-MSR-010-63C41C9CDB","","No implementation evidence inferred."
"MSR-011-B650A94388","11","ENTITLEMENT MANAGEMENT","463","normative_prose","Billing and entitlement must be separate concepts.","Billing and entitlement must be separate concepts.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-01","TC-MSR-011-B650A94388","","No implementation evidence inferred."
"MSR-011-7FE4350BF9","11","ENTITLEMENT MANAGEMENT","465","contextual_prose","Example:","Product and implementation decisions must conform to this master-specification constraint: Example:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-011-6F71971A30","11","ENTITLEMENT MANAGEMENT","467","contextual_prose","Subscription = Enterprise Plan","Product and implementation decisions must conform to this master-specification constraint: Subscription = Enterprise Plan.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-02","TC-MSR-011-6F71971A30","","No implementation evidence inferred."
"MSR-011-445A51446D","11","ENTITLEMENT MANAGEMENT","469","contextual_prose","Entitlements:","Product and implementation decisions must conform to this master-specification constraint: Entitlements:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-011-C83CDB879D","11","ENTITLEMENT MANAGEMENT","470","bullet","200 users","The platform must support 200 users within entitlement management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-03","TC-MSR-011-C83CDB879D","","No implementation evidence inferred."
"MSR-011-B6B87F14C8","11","ENTITLEMENT MANAGEMENT","471","bullet","analytics enabled","The platform must support analytics enabled within entitlement management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-04","TC-MSR-011-B6B87F14C8","","No implementation evidence inferred."
"MSR-011-CD3E6D7493","11","ENTITLEMENT MANAGEMENT","472","bullet","5 TB storage","The platform must support 5 TB storage within entitlement management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-05","TC-MSR-011-CD3E6D7493","","No implementation evidence inferred."
"MSR-011-454F29CDA7","11","ENTITLEMENT MANAGEMENT","473","bullet","premium support","The platform must support premium support within entitlement management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-06","TC-MSR-011-454F29CDA7","","No implementation evidence inferred."
"MSR-011-4EBE8E3BFA","11","ENTITLEMENT MANAGEMENT","474","bullet","20M monthly API calls.","The platform must support 20M monthly API calls. within entitlement management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-07","TC-MSR-011-4EBE8E3BFA","","No implementation evidence inferred."
"MSR-011-A039C48F2E","11","ENTITLEMENT MANAGEMENT","476","normative_prose","Expose entitlement APIs usable by downstream products.","Expose entitlement APIs usable by downstream products.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-08","TC-MSR-011-A039C48F2E","","No implementation evidence inferred."
"MSR-011-A3293D67D6","11","ENTITLEMENT MANAGEMENT","478","normative_prose","Applications should be able to call:","Applications should be able to call:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-011-EA0C78F659","11","ENTITLEMENT MANAGEMENT","480","contextual_prose","GET /customer/{id}/entitlements","Product and implementation decisions must conform to this master-specification constraint: GET /customer/{id}/entitlements.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-09","TC-MSR-011-EA0C78F659","","No implementation evidence inferred."
"MSR-011-067B02E3A2","11","ENTITLEMENT MANAGEMENT","482","contextual_prose","to determine what the customer may access.","Product and implementation decisions must conform to this master-specification constraint: to determine what the customer may access.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E006","US-MSR-011-01","AC-MSR-011-01-10","TC-MSR-011-067B02E3A2","","No implementation evidence inferred."
