"Issue ID","Issue Type","Summary","Description","Epic Name","Epic Link","Parent","External ID","Labels","Priority","Status","Implementation Status","Progress","Acceptance Criteria","Requirement IDs","Test IDs","Implementation Phase","Source"
AC-MSR-010-01-10 | The platform must support SAP within cpq / quote-to-subscribe. | Requirements: MSR-010-7273007C0D | Tests: TC-MSR-010-7273007C0D","MSR-010-B311A13332;MSR-010-C44E5F434D;MSR-010-137A6ABD99;MSR-010-B9816267BC;MSR-010-7148EAAC3E;MSR-010-C0853F3921;MSR-010-7EC3C67B4A;MSR-010-3B4373FE49;MSR-010-BE6E86DC82;MSR-010-7273007C0D","TC-MSR-010-B311A13332;TC-MSR-010-C44E5F434D;TC-MSR-010-137A6ABD99;TC-MSR-010-B9816267BC;TC-MSR-010-7148EAAC3E;TC-MSR-010-C0853F3921;TC-MSR-010-7EC3C67B4A;TC-MSR-010-3B4373FE49;TC-MSR-010-BE6E86DC82;TC-MSR-010-7273007C0D","Phase 1","Master specification §10"
"147","Story","CPQ / QUOTE-TO-SUBSCRIBE: requirement set 02","As a Product Manager, I want the cpq / quote-to-subscribe requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E004","4","US-MSR-010-02","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-MSR-010-02-01 | The platform must support Oracle. within cpq / quote-to-subscribe. | Requirements: MSR-010-63C41C9CDB | Tests: TC-MSR-010-63C41C9CDB","MSR-010-63C41C9CDB","TC-MSR-010-63C41C9CDB","Phase 1","Master specification §10"
"148","Story","ENTITLEMENT MANAGEMENT: requirement set 01","As a Subscription Administrator, I want the entitlement management requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E006","6","US-MSR-011-01","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-MSR-011-01-01 | Billing and entitlement must be separate concepts. | Requirements: MSR-011-B650A94388 | Tests: TC-MSR-011-B650A94388
AC-MSR-011-01-02 | Product and implementation decisions must conform to this master-specification constraint: Subscription = Enterprise Plan. | Requirements: MSR-011-6F71971A30 | Tests: TC-MSR-011-6F71971A30
AC-MSR-011-01-03 | The platform must support 200 users within entitlement management. | Requirements: MSR-011-C83CDB879D | Tests: TC-MSR-011-C83CDB879D
AC-MSR-011-01-04 | The platform must support analytics enabled within entitlement management. | Requirements: MSR-011-B6B87F14C8 | Tests: TC-MSR-011-B6B87F14C8
AC-MSR-011-01-05 | The platform must support 5 TB storage within entitlement management. | Requirements: MSR-011-CD3E6D7493 | Tests: TC-MSR-011-CD3E6D7493
AC-MSR-011-01-06 | The platform must support premium support within entitlement management. | Requirements: MSR-011-454F29CDA7 | Tests: TC-MSR-011-454F29CDA7
AC-MSR-011-01-07 | The platform must support 20M monthly API calls. within entitlement management. | Requirements: MSR-011-4EBE8E3BFA | Tests: TC-MSR-011-4EBE8E3BFA
AC-MSR-011-01-08 | Expose entitlement APIs usable by downstream products. | Requirements: MSR-011-A039C48F2E | Tests: TC-MSR-011-A039C48F2E
AC-MSR-011-01-09 | Product and implementation decisions must conform to this master-specification constraint: GET /customer/{id}/entitlements. | Requirements: MSR-011-EA0C78F659 | Tests: TC-MSR-011-EA0C78F659
AC-MSR-011-01-10 | Product and implementation decisions must conform to this master-specification constraint: to determine what the customer may access. | Requirements: MSR-011-067B02E3A2 | Tests: TC-MSR-011-067B02E3A2","MSR-011-B650A94388;MSR-011-6F71971A30;MSR-011-C83CDB879D;MSR-011-B6B87F14C8;MSR-011-CD3E6D7493;MSR-011-454F29CDA7;MSR-011-4EBE8E3BFA;MSR-011-A039C48F2E;MSR-011-EA0C78F659;MSR-011-067B02E3A2","TC-MSR-011-B650A94388;TC-MSR-011-6F71971A30;TC-MSR-011-C83CDB879D;TC-MSR-011-B6B87F14C8;TC-MSR-011-CD3E6D7493;TC-MSR-011-454F29CDA7;TC-MSR-011-4EBE8E3BFA;TC-MSR-011-A039C48F2E;TC-MSR-011-EA0C78F659;TC-MSR-011-067B02E3A2","Phase 1","Master specification §11"
"149","Story","USAGE & METERING ENGINE: requirement set 01","As a Usage Operations Manager, I want the usage & metering engine requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E011","11","US-MSR-012-01","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-MSR-012-01-01 | Product and implementation decisions must conform to this master-specification constraint: Create a hyperscale event ingestion layer. | Requirements: MSR-012-D4C7038840 | Tests: TC-MSR-012-D4C7038840
AC-MSR-012-01-02 | The platform must support API_CALL within usage & metering engine. | Requirements: MSR-012-B291848AAE | Tests: TC-MSR-012-B291848AAE
AC-MSR-012-01-03 | The platform must support AI_TOKEN within usage & metering engine. | Requirements: MSR-012-FD9E79FDFB | Tests: TC-MSR-012-FD9E79FDFB
AC-MSR-012-01-04 | The platform must support STORAGE_GB_HOUR within usage & metering engine. | Requirements: MSR-012-2781CE0750 | Tests: TC-MSR-012-2781CE0750
AC-MSR-012-01-05 | The platform must support ENERGY_KWH within usage & metering engine. | Requirements: MSR-012-B6EDFEA4F6 | Tests: TC-MSR-012-B6EDFEA4F6
AC-MSR-012-01-06 | The platform must support MESSAGE_SENT within usage & metering engine. | Requirements: MSR-012-C3946AB7D6 | Tests: TC-MSR-012-C3946AB7D6
AC-MSR-012-01-07 | The platform must support TRANSACTION within usage & metering engine. | Requirements: MSR-012-5CD477B6DD | Tests: TC-MSR-012-5CD477B6DD
AC-MSR-012-01-08 | The platform must support STREAM_MINUTE within usage & metering engine. | Requirements: MSR-012-B3A2A8EDE8 | Tests: TC-MSR-012-B3A2A8EDE8
AC-MSR-012-01-09 | The platform must support ACTIVE_USER within usage & metering engine. | Requirements: MSR-012-C960B2EA3C | Tests: TC-MSR-012-C960B2EA3C
AC-MSR-012-01-10 | The platform must support DEVICE_HOUR. within usage & metering engine. | Requirements: MSR-012-0E0BADFBF0 | Tests: TC-MSR-012-0E0BADFBF0","MSR-012-D4C7038840;MSR-012-B291848AAE;MSR-012-FD9E79FDFB;MSR-012-2781CE0750;MSR-012-B6EDFEA4F6;MSR-012-C3946AB7D6;MSR-012-5CD477B6DD;MSR-012-B3A2A8EDE8;MSR-012-C960B2EA3C;MSR-012-0E0BADFBF0","TC-MSR-012-D4C7038840;TC-MSR-012-B291848AAE;TC-MSR-012-FD9E79FDFB;TC-MSR-012-2781CE0750;TC-MSR-012-B6EDFEA4F6;TC-MSR-012-C3946AB7D6;TC-MSR-012-5CD477B6DD;TC-MSR-012-B3A2A8EDE8;TC-MSR-012-C960B2EA3C;TC-MSR-012-0E0BADFBF0","Phase 2","Master specification §12"
"150","Story","USAGE & METERING ENGINE: requirement set 02","As a Usage Operations Manager, I want the usage & metering engine requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E011","11","US-MSR-012-02","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-MSR-012-02-01 | The platform must support event_id within usage & metering engine. | Requirements: MSR-012-73BF621820 | Tests: TC-MSR-012-73BF621820
AC-MSR-012-02-02 | The platform must support timestamp within usage & metering engine. | Requirements: MSR-012-8BD9E081B2 | Tests: TC-MSR-012-8BD9E081B2
AC-MSR-012-02-03 | The platform must support customer_id within usage & metering engine. | Requirements: MSR-012-8B6891DF1C | Tests: TC-MSR-012-8B6891DF1C
AC-MSR-012-02-04 | The platform must support subscription_id within usage & metering engine. | Requirements: MSR-012-BF87108002 | Tests: TC-MSR-012-BF87108002
AC-MSR-012-02-05 | The platform must support meter_id within usage & metering engine. | Requirements: MSR-012-34D7DB7C89 | Tests: TC-MSR-012-34D7DB7C89
AC-MSR-012-02-06 | The platform must support quantity within usage & metering engine. | Requirements: MSR-012-1DE042B24A | Tests: TC-MSR-012-1DE042B24A
AC-MSR-012-02-07 | The platform must support dimensions within usage & metering engine. | Requirements: MSR-012-D68F4C30BF | Tests: TC-MSR-012-D68F4C30BF
AC-MSR-012-02-08 | The platform must support source within usage & metering engine. | Requirements: MSR-012-271FE1BCC9 | Tests: TC-MSR-012-271FE1BCC9
AC-MSR-012-02-09 | The platform must support region within usage & metering engine. | Requirements: MSR-012-4C321E18DC | Tests: TC-MSR-012-4C321E18DC
AC-MSR-012-02-10 | The platform must support model within usage & metering engine. | Requirements: MSR-012-8776F69794 | Tests: TC-MSR-012-8776F69794","MSR-012-73BF621820;MSR-012-8BD9E081B2;MSR-012-8B6891DF1C;MSR-012-BF87108002;MSR-012-34D7DB7C89;MSR-012-1DE042B24A;MSR-012-D68F4C30BF;MSR-012-271FE1BCC9;MSR-012-4C321E18DC;MSR-012-8776F69794","TC-MSR-012-73BF621820;TC-MSR-012-8BD9E081B2;TC-MSR-012-8B6891DF1C;TC-MSR-012-BF87108002;TC-MSR-012-34D7DB7C89;TC-MSR-012-1DE042B24A;TC-MSR-012-D68F4C30BF;TC-MSR-012-271FE1BCC9;TC-MSR-012-4C321E18DC;TC-MSR-012-8776F69794","Phase 2","Master specification §12"
"151","Story","USAGE & METERING ENGINE: requirement set 03","As a Usage Operations Manager, I want the usage & metering engine requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E011","11","US-MSR-012-03","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-MSR-012-03-01 | The platform must support device within usage & metering engine. | Requirements: MSR-012-651E8132C5 | Tests: TC-MSR-012-651E8132C5
AC-MSR-012-03-02 | The platform must support product within usage & metering engine. | Requirements: MSR-012-97371D66B6 | Tests: TC-MSR-012-97371D66B6
AC-MSR-012-03-03 | The platform must support service tier. within usage & metering engine. | Requirements: MSR-012-DA38A4F5E1 | Tests: TC-MSR-012-DA38A4F5E1
AC-MSR-012-03-04 | The platform must support duplicates within usage & metering engine. | Requirements: MSR-012-BDB5EAA164 | Tests: TC-MSR-012-BDB5EAA164
AC-MSR-012-03-05 | The platform must support missing events within usage & metering engine. | Requirements: MSR-012-1A5D7F4743 | Tests: TC-MSR-012-1A5D7F4743
AC-MSR-012-03-06 | The platform must support late events within usage & metering engine. | Requirements: MSR-012-1E45058029 | Tests: TC-MSR-012-1E45058029
AC-MSR-012-03-07 | The platform must support malformed events within usage & metering engine. | Requirements: MSR-012-3A91BA33AB | Tests: TC-MSR-012-3A91BA33AB
AC-MSR-012-03-08 | The platform must support outliers. within usage & metering engine. | Requirements: MSR-012-E30D14C4C8 | Tests: TC-MSR-012-E30D14C4C8
AC-MSR-012-03-09 | Support event corrections without destroying audit history. | Requirements: MSR-012-F250A8CC80 | Tests: TC-MSR-012-F250A8CC80","MSR-012-651E8132C5;MSR-012-97371D66B6;MSR-012-DA38A4F5E1;MSR-012-BDB5EAA164;MSR-012-1A5D7F4743;MSR-012-1E45058029;MSR-012-3A91BA33AB;MSR-012-E30D14C4C8;MSR-012-F250A8CC80","TC-MSR-012-651E8132C5;TC-MSR-012-97371D66B6;TC-MSR-012-DA38A4F5E1;TC-MSR-012-BDB5EAA164;TC-MSR-012-1A5D7F4743;TC-MSR-012-1E45058029;TC-MSR-012-3A91BA33AB;TC-MSR-012-E30D14C4C8;TC-MSR-012-F250A8CC80","Phase 2","Master specification §12"
"152","Story","REAL-TIME RATING ENGINE: requirement set 01","As a Usage Operations Manager, I want the real-time rating engine requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E011","11","US-MSR-013-01","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-MSR-013-01-01 | Usage should optionally be priced immediately. | Requirements: MSR-013-A737DC7C57 | Tests: TC-MSR-013-A737DC7C57
AC-MSR-013-01-02 | Product and implementation decisions must conform to this master-specification constraint: Usage Event → Validate → Enrich → Aggregate → Apply Allowance → Rate → Discount → Tax Classification → Charge Event. | Requirements: MSR-013-534D697521 | Tests: TC-MSR-013-534D697521
AC-MSR-013-01-03 | Support millions of events per minute horizontally. | Requirements: MSR-013-88A68D5902 | Tests: TC-MSR-013-88A68D5902
AC-MSR-013-01-04 | The platform must support deterministic within real-time rating engine. | Requirements: MSR-013-8DE182F6EF | Tests: TC-MSR-013-8DE182F6EF
AC-MSR-013-01-05 | The platform must support idempotent within real-time rating engine. | Requirements: MSR-013-808F5B516A | Tests: TC-MSR-013-808F5B516A
AC-MSR-013-01-06 | The platform must support explainable within real-time rating engine. | Requirements: MSR-013-3021BACAF2 | Tests: TC-MSR-013-3021BACAF2
AC-MSR-013-01-07 | The platform must support replayable. within real-time rating engine. | Requirements: MSR-013-04C32ED2AD | Tests: TC-MSR-013-04C32ED2AD","MSR-013-A737DC7C57;MSR-013-534D697521;MSR-013-88A68D5902;MSR-013-8DE182F6EF;MSR-013-808F5B516A;MSR-013-3021BACAF2;MSR-013-04C32ED2AD","TC-MSR-013-A737DC7C57;TC-MSR-013-534D697521;TC-MSR-013-88A68D5902;TC-MSR-013-8DE182F6EF;TC-MSR-013-808F5B516A;TC-MSR-013-3021BACAF2;TC-MSR-013-04C32ED2AD","Phase 2","Master specification §13"
"153","Story","BILLING ENGINE: requirement set 01","As a Billing Administrator, I want the billing engine requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E007","7","US-MSR-014-01","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-MSR-014-01-01 | The platform must support anniversary billing within billing engine. | Requirements: MSR-014-C0058B4146 | Tests: TC-MSR-014-C0058B4146
AC-MSR-014-01-02 | The platform must support calendar billing within billing engine. | Requirements: MSR-014-2B92D7D740 | Tests: TC-MSR-014-2B92D7D740
AC-MSR-014-01-03 | The platform must support daily within billing engine. | Requirements: MSR-014-F8181BE634 | Tests: TC-MSR-014-F8181BE634
AC-MSR-014-01-04 | The platform must support weekly within billing engine. | Requirements: MSR-014-81B9BC1E8E | Tests: TC-MSR-014-81B9BC1E8E
AC-MSR-014-01-05 | The platform must support monthly within billing engine. | Requirements: MSR-014-B40A638965 | Tests: TC-MSR-014-B40A638965
AC-MSR-014-01-06 | The platform must support quarterly within billing engine. | Requirements: MSR-014-F2ED30C2B8 | Tests: TC-MSR-014-F2ED30C2B8
AC-MSR-014-01-07 | The platform must support semiannual within billing engine. | Requirements: MSR-014-1BF7DF7566 | Tests: TC-MSR-014-1BF7DF7566
AC-MSR-014-01-08 | The platform must support annual within billing engine. | Requirements: MSR-014-9E27A53F0F | Tests: TC-MSR-014-9E27A53F0F
AC-MSR-014-01-09 | The platform must support custom billing schedules within billing engine. | Requirements: MSR-014-3D5A483FE8 | Tests: TC-MSR-014-3D5A483FE8
AC-MSR-014-01-10 | The platform must support milestone billing within billing engine. | Requirements: MSR-014-E869D2067E | Tests: TC-MSR-014-E869D2067E","MSR-014-C0058B4146;MSR-014-2B92D7D740;MSR-014-F8181BE634;MSR-014-81B9BC1E8E;MSR-014-B40A638965;MSR-014-F2ED30C2B8;MSR-014-1BF7DF7566;MSR-014-9E27A53F0F;MSR-014-3D5A483FE8;MSR-014-E869D2067E","TC-MSR-014-C0058B4146;TC-MSR-014-2B92D7D740;TC-MSR-014-F8181BE634;TC-MSR-014-81B9BC1E8E;TC-MSR-014-B40A638965;TC-MSR-014-F2ED30C2B8;TC-MSR-014-1BF7DF7566;TC-MSR-014-9E27A53F0F;TC-MSR-014-3D5A483FE8;TC-MSR-014-E869D2067E","Phase 2","Master specification §14"
"154","Story","BILLING ENGINE: requirement set 02","As a Billing Administrator, I want the billing engine requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E007","7","US-MSR-014-02","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-MSR-014-02-01 | The platform must support event-triggered billing. within billing engine. | Requirements: MSR-014-C540C96E82 | Tests: TC-MSR-014-C540C96E82
AC-MSR-014-02-02 | The platform must support advance within billing engine. | Requirements: MSR-014-193A21B64C | Tests: TC-MSR-014-193A21B64C
AC-MSR-014-02-03 | The platform must support arrears within billing engine. | Requirements: MSR-014-4398502648 | Tests: TC-MSR-014-4398502648
AC-MSR-014-02-04 | The platform must support mixed mode. within billing engine. | Requirements: MSR-014-B981EE653F | Tests: TC-MSR-014-B981EE653F
AC-MSR-014-02-05 | The platform must support proration within billing engine. | Requirements: MSR-014-3E795349CB | Tests: TC-MSR-014-3E795349CB
AC-MSR-014-02-06 | The platform must support partial periods within billing engine. | Requirements: MSR-014-C4DDBE6528 | Tests: TC-MSR-014-C4DDBE6528
AC-MSR-014-02-07 | The platform must support adjustments within billing engine. | Requirements: MSR-014-3C9C7817E8 | Tests: TC-MSR-014-3C9C7817E8
AC-MSR-014-02-08 | The platform must support reversals within billing engine. | Requirements: MSR-014-538BA10FF9 | Tests: TC-MSR-014-538BA10FF9
AC-MSR-014-02-09 | The platform must support credits within billing engine. | Requirements: MSR-014-C1638BB678 | Tests: TC-MSR-014-C1638BB678
AC-MSR-014-02-10 | The platform must support refunds within billing engine. | Requirements: MSR-014-991DE183A4 | Tests: TC-MSR-014-991DE183A4","MSR-014-C540C96E82;MSR-014-193A21B64C;MSR-014-4398502648;MSR-014-B981EE653F;MSR-014-3E795349CB;MSR-014-C4DDBE6528;MSR-014-3C9C7817E8;MSR-014-538BA10FF9;MSR-014-C1638BB678;MSR-014-991DE183A4","TC-MSR-014-C540C96E82;TC-MSR-014-193A21B64C;TC-MSR-014-4398502648;TC-MSR-014-B981EE653F;TC-MSR-014-3E795349CB;TC-MSR-014-C4DDBE6528;TC-MSR-014-3C9C7817E8;TC-MSR-014-538BA10FF9;TC-MSR-014-C1638BB678;TC-MSR-014-991DE183A4","Phase 2","Master specification §14"
"155","Story","BILLING ENGINE: requirement set 03","As a Billing Administrator, I want the billing engine requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E007","7","US-MSR-014-03","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-MSR-014-03-01 | The platform must support write-offs within billing engine. | Requirements: MSR-014-DE33DAEC5B | Tests: TC-MSR-014-DE33DAEC5B
